Run,Count,Cheat,Terminal,Size,Depth,Speed,Angle,Reward,Gain,From Start,To Middle,Distracted,Time,Duration,Optimal,Combined,Agent,Driver
1,90,0,0,6,1,16.1525917056,0.0187026976,84.0376368147,0.9729566561,318.8056030273,0.0450683608,1,22.7459999999,23.6959999809,0.1674572800,-1.0,-1.0,0.0
1,91,0,0,6,1,16.1569366400,0.0062532740,85.0285122046,0.9908753899,320.4507751464,0.0324869789,1,22.8479999999,23.6959999809,0.0357195168,0.5000000000,0.5000000000,0.0
1,92,0,0,6,1,16.2433643264,0.0506756800,85.9569201731,0.9284079685,322.1018676757,0.0547119155,1,22.9499999999,23.6959999809,0.0119428736,1.0,1.0,0.0
1,93,0,0,6,1,16.3172760064,0.0097379296,86.9427470210,0.9858268478,323.7584838867,0.0362141914,1,23.0519999999,23.6959999809,0.0967834176,-1.0,-1.0,0.0
1,94,0,0,6,1,16.4644336640,0.0029835784,87.9383830293,0.9956360082,325.4263305664,0.0255696605,1,23.1539999999,23.6959999809,0.0185980736,0.0,0.0,0.0
1,95,0,0,6,1,16.6426982912,0.0207651152,88.9084026475,0.9700196181,327.1120605468,0.0070556639,1,23.2559999999,23.6959999809,0.0056982152,0.0,0.0,0.0
1,96,0,0,6,1,16.6661052928,0.0147491936,89.8870142744,0.9786116269,328.8092346191,0.0069091795,1,23.3579999999,23.6959999809,0.0396584448,0.5000000000,0.5000000000,0.0
1,97,0,0,6,1,16.7439861248,0.0621560128,90.7999290859,0.9129148114,330.5105895996,0.0432373061,1,23.4599999999,23.6959999809,0.0281688832,1.0,1.0,0.0
1,98,0,0,6,1,16.8520545792,0.0034782404,91.7948434098,0.9949143238,332.2188110351,0.0391601547,1,23.5619999999,23.6959999809,0.1187092352,0.0,0.0,0.0
1,99,0,0,6,1,17.0347194656,0.0188645440,92.7675692624,0.9727258526,333.9435119628,0.0196370445,1,23.6639999999,23.6959999809,0.0066429492,0.0,0.0,0.0
1,100,0,0,6,1,17.0582752256,0.0160658432,93.7442939525,0.9767246900,335.6797180175,0.0152018228,1,23.7659999999,23.6959999809,0.0360286240,0.5000000000,0.5000000000,0.0
1,101,0,0,6,1,17.1359386496,0.0660734272,94.6519814432,0.9076874907,337.4195556640,0.0493815094,0,23.8679999999,26.2460000190,0.0306835008,1.0,1.0,0.0
1,102,0,0,6,1,17.2434234624,0.0037698988,95.6464704982,0.9944890550,339.1664428710,0.0435302741,0,23.9699999999,26.2460000190,0.1261909504,0.0,0.0,0.0
1,103,0,0,6,1,17.4002475776,0.0221314352,96.6145492554,0.9680787571,340.9291381835,0.0208170581,0,24.0719999999,26.2460000190,0.0071999760,0.0,0.0,0.0
1,104,0,0,6,1,17.3816108800,0.0080147592,97.6028693962,0.9883201408,342.6989135742,0.0115152997,0,24.1739999999,26.2460000190,0.0422679264,0.5000000000,0.5000000000,0.0
1,105,0,0,6,1,17.4027862528,0.0519987264,98.5294785419,0.9266091456,344.4678039550,0.0387532562,0,24.2759999999,26.2460000190,0.0153070608,1.0,1.0,0.0
1,106,0,0,6,1,17.4266281216,0.0155301968,99.5069704477,0.9774919058,346.2381591796,0.0236979164,0,24.3779999999,26.2460000190,0.0993102464,-1.0,-1.0,0.0
1,107,0,0,6,1,17.4849891840,0.0132005776,100.4878061184,0.9808356706,348.0126953125,0.0112630212,0,24.4799999999,26.2460000190,0.0296604928,0.0,0.0,0.0
1,108,0,0,6,1,17.4277896960,0.0201758624,101.4586639696,0.9708578511,349.7883605957,0.0132690425,0,24.5819999999,26.2460000190,0.0252112448,0.5000000000,0.5000000000,0.0
1,109,0,0,6,1,17.4288044032,0.0630509760,102.3703819083,0.9117179387,351.5603942871,0.0490071624,0,24.6839999999,26.2460000190,0.0385330592,1.0,1.0,0.0
1,110,0,0,6,1,17.4379100672,0.0094150696,103.3566754303,0.9862935219,353.3331909179,0.0365397147,0,24.7859999999,26.2460000190,0.1204184960,-1.0,-1.0,0.0
1,111,0,0,6,1,17.4854011392,0.0129587088,104.3378589141,0.9811834838,355.1087036132,0.0218790695,0,24.8879999999,26.2460000190,0.0179814592,0.0,0.0,0.0
